user_id,n_visits,n_hubs,noise_ratio,hub1_share,hub2_share,hub1_size,hub2_size,hub_dist_km,travel_range_km,type
aPEZfHCW053NYcWrNT6vZw,5,0,1.0,0.0,0.0,0,0,,,explorer
aQr8seSnycChN6TSqQ6PEA,6,1,0.3333333333333333,1.0,0.0,4,0,,2.6151369532435744,one_area
aW-gSyHbowWiIJ0Qf1K8PQ,7,1,0.5714285714285714,1.0,0.0,3,0,,1.8979060440174447,one_area
acqIFO_sRn910Nc3tJVC3A,5,1,0.4,1.0,0.0,3,0,,3.9499013149051634,one_area
adAyqY8C2KUzz_IvYfLszw,10,1,0.2,1.0,0.0,8,0,,0.8955858879740222,one_area
afKo80GQvZYbdlwckuZixg,7,1,0.42857142857142855,1.0,0.0,4,0,,2.7245365906769132,one_area
ah5_tmNcNRufLDgbbU5t7g,9,1,0.2222222222222222,1.0,0.0,7,0,,0.5919428296608796,one_area
aha055JQo_MKHlBGAqPkWA,11,1,0.0,1.0,0.0,11,0,,1.674879186871868,one_area
ajR1S3mEFTUnixX2a35yJg,5,0,1.0,0.0,0.0,0,0,,,explorer
an2Y3s60SO4oOrDzXoz79w,5,0,1.0,0.0,0.0,0,0,,,explorer
anyYN-TwiaH2mUOcsvQEbg,5,1,0.0,1.0,0.0,5,0,,0.8859919870229659,one_area
aqSmzW3CtNW61CIaK__7ig,5,1,0.4,1.0,0.0,3,0,,2.6763608408520487,one_area
asGyqFBanQVhs31aNrLLUA,9,0,1.0,0.0,0.0,0,0,,,explorer
auZK-98eELMr-_-Ur7XCwA,8,1,0.125,1.0,0.0,7,0,,3.1684690337133556,one_area
auz-JbxlUP_uMEy3p5gGWg,6,1,0.16666666666666666,1.0,0.0,5,0,,0.42302346453324646,one_area
b1D-Vsr3JmG-dxAorXb6VA,10,2,0.1,0.6666666666666666,0.3333333333333333,6,3,6.3611896997592705,1.9913448089591685,explorer
b2G1n12ldY7PCDrpB9TOYg,10,2,0.1,0.6666666666666666,0.3333333333333333,6,3,8.184008498933126,2.1694491258949182,explorer
bAmK1OzZpDkKeN_az63sMw,70,5,0.12857142857142856,0.7049180327868853,0.09836065573770492,43,6,25.851518906086202,7.7710630216043635,explorer
bI_cvUKQeyQcyHZWUZnmMQ,7,0,1.0,0.0,0.0,0,0,,,explorer
bQmMPB7y_u4SM2STjTO-bA,35,4,0.05714285714285714,0.6060606060606061,0.18181818181818182,20,6,17.996533330092518,6.603960357192633,explorer
b_H4G4woryqNEW5W0E7W7g,5,1,0.2,1.0,0.0,4,0,,2.8333152336157474,one_area
bhWclax6Qx5_dxOKHSvj6w,5,0,1.0,0.0,0.0,0,0,,,explorer
biVmz_l-4wYkwrV_eeb9FA,5,1,0.4,1.0,0.0,3,0,,1.0080791548414987,one_area
bodz_h8AmL2RVwRnRpDR-Q,6,0,1.0,0.0,0.0,0,0,,,explorer
bpBmGt_yrXBI4LksTYzdmQ,5,0,1.0,0.0,0.0,0,0,,,explorer
brdhI1aKGou0k2UcL2i3kg,12,1,0.16666666666666666,1.0,0.0,10,0,,3.5265823178493365,one_area
bxKtZwV1Xr6JUksBASxiRQ,16,1,0.375,1.0,0.0,10,0,,1.6017827369387994,one_area
bxNF0eU_yKHKcSmnWG9riQ,10,1,0.7,1.0,0.0,3,0,,1.9541608258398548,one_area
by81q_rpwwMStxhfOhZFwQ,17,1,0.058823529411764705,1.0,0.0,16,0,,2.512399353172723,one_area
bzrbURQEIsn7-j3mXyoxRA,6,1,0.5,1.0,0.0,3,0,,2.2462003207337258,one_area
cAtnUGFB0WE2FquMoSoiiQ,9,1,0.1111111111111111,1.0,0.0,8,0,,0.32760443243207715,one_area
cFw_PVNvzecqe_3qvoSsUA,10,1,0.5,1.0,0.0,5,0,,2.8131712427829587,one_area
cHrJ3sKZcv6IYkeQ4Sm4-w,14,1,0.14285714285714285,1.0,0.0,12,0,,2.538042410849957,one_area
cI--VISVnwGV-tiuokRlag,8,1,0.375,1.0,0.0,5,0,,1.0391041755538981,one_area
cNbL9w6jQuNMKKjUf32Nhw,7,1,0.0,1.0,0.0,7,0,,1.3470769411635346,one_area
cYfyBD4YteuD2qzwGIYP6A,11,2,0.18181818181818182,0.5555555555555556,0.4444444444444444,5,4,7.456702038445935,0.6427575173240104,explorer
cbdRgEZMXnHM8QjkE7sP8g,6,0,1.0,0.0,0.0,0,0,,,explorer
ccJ8Mxr8VVz9oJimZNTTwg,7,1,0.14285714285714285,1.0,0.0,6,0,,0.7815266295128487,one_area
cnN4EEJa9UHskl4Fct1-wQ,8,1,0.0,1.0,0.0,8,0,,2.592332272760243,one_area
co6aC5SsnueLBBkRNXpMJg,6,0,1.0,0.0,0.0,0,0,,,explorer
coM3qJyeAHI78w8qqY28Dw,16,1,0.125,1.0,0.0,14,0,,0.9073585887085536,one_area
crF0y6p8vQi2Uq97WkJ7AQ,12,1,0.16666666666666666,1.0,0.0,10,0,,4.53061702424346,one_area
cvPPdCmm-sq7czAArSg58g,11,2,0.09090909090909091,0.7,0.3,7,3,13.263235106274411,2.709583294967508,explorer
d1u8IBACgcKroecTqlXxmQ,7,1,0.5714285714285714,1.0,0.0,3,0,,1.4247604983879831,one_area
d7ks3nVCdMV1eI-vfYCSWw,13,1,0.07692307692307693,1.0,0.0,12,0,,4.313677959811706,one_area
dRpoKPePbLoSIiSIS7XymA,12,1,0.6666666666666666,1.0,0.0,4,0,,1.7354606647154167,one_area
dS1ctAuaGo2eRVTe0PWQZg,8,1,0.125,1.0,0.0,7,0,,0.5467016458103668,one_area
dXcAJzsA9-2x45qi2arazA,9,1,0.1111111111111111,1.0,0.0,8,0,,2.6455597079630238,one_area
dfopq7NT06ms9s_tCuF79w,8,2,0.25,0.5,0.5,3,3,17.57031577647352,1.7523848650861444,explorer
dn76ak6ZEPI7XNhdMpxl6g,5,1,0.2,1.0,0.0,4,0,,2.657540078913148,one_area
do6uIGdA_L_8IFoJ80stTA,7,1,0.5714285714285714,1.0,0.0,3,0,,0.49755981938121063,one_area
dw1Inj5D8v_k5s5j16JoDg,10,1,0.0,1.0,0.0,10,0,,2.539185915652868,one_area
e0Omm8re_M4FCtTql4o7Mg,6,1,0.5,1.0,0.0,3,0,,0.673747856568744,one_area
e8a8cRGSP3QOYB2hjpoeSw,9,1,0.0,1.0,0.0,9,0,,0.6420777877704084,one_area
eMg6PF3efZLrvvqYGJLOpQ,5,1,0.2,1.0,0.0,4,0,,0.07821020391986436,one_area
eNxb0N6BGQXMYt9pC1IJqg,28,1,0.10714285714285714,1.0,0.0,25,0,,1.381584927983244,one_area
eQB-zeNwKOGk3F1xLQDp5g,70,1,0.04285714285714286,1.0,0.0,67,0,,0.878700473863425,one_area
eTBfcSIRTHaMjakKOrS-BQ,10,1,0.1,1.0,0.0,9,0,,1.611245922040839,one_area
eUz32AlWqRcPKxpvz9UP4g,10,2,0.0,0.6,0.4,6,4,20.526607010966654,1.232326965719421,explorer
eVIf6rdRbevntBmV85jOrw,9,2,0.0,0.6666666666666666,0.3333333333333333,6,3,13.079198760921305,0.6112322531506107,explorer
eX9W_FuVxfHRvZf0AtnSkg,8,1,0.5,1.0,0.0,4,0,,1.5131478410258727,one_area
e_umI7svTx8bvZWRItCBpw,5,1,0.0,1.0,0.0,5,0,,0.8326567286069978,one_area
efIx7xceSPAxrAfVg7fqRQ,10,1,0.7,1.0,0.0,3,0,,0.803194608798949,one_area
eiCPWdaKEE5RO_vbXS0uUA,5,1,0.2,1.0,0.0,4,0,,3.255332102663431,one_area
ejaGPcz3aDC-EmgThqGvrw,6,1,0.3333333333333333,1.0,0.0,4,0,,2.387867024928182,one_area
evJE7AO2ARFHJzB_Is_Thw,6,1,0.16666666666666666,1.0,0.0,5,0,,3.0145147054340944,one_area
ezFwl_4j7dzitHnFUmkPHg,23,1,0.0,1.0,0.0,23,0,,0.9447541894823716,one_area
f4BpRCgSjzqU8i7OeuY4YQ,5,1,0.2,1.0,0.0,4,0,,3.0827636513328214,one_area
f7ze2In-eT0QORtfp1s4dQ,10,1,0.2,1.0,0.0,8,0,,0.3855370236932756,one_area
f8pr3jhnzvOTA7xoDz2Xxg,10,1,0.2,1.0,0.0,8,0,,3.1655331916526674,one_area
fExlvvpw8srFzcxKmBIIew,36,1,0.05555555555555555,1.0,0.0,34,0,,1.6486497465403127,one_area
fJ4aIGg6XBVNawGQAkUIlw,17,1,0.0,1.0,0.0,17,0,,2.4827356563761165,one_area
fK5YD9--4n4Zqd2U6DViKg,5,0,1.0,0.0,0.0,0,0,,,explorer
fKDP8ZUgY7EXPrN4KPijUA,6,0,1.0,0.0,0.0,0,0,,,explorer
fR7KmZA__LCnOnQKvPdY0Q,5,0,1.0,0.0,0.0,0,0,,,explorer
fSCAMVAqVLGMIMfZ8i1ohg,9,1,0.5555555555555556,1.0,0.0,4,0,,3.4738555491927965,one_area
fYNh00VSPj6dc6XbHSpcLQ,7,1,0.2857142857142857,1.0,0.0,5,0,,2.2939406660880532,one_area
fcX6hy0JaXewdgnzYA15Pg,26,1,0.038461538461538464,1.0,0.0,25,0,,1.923944073997036,one_area
femF4Ekns1BNgAlP9EdOYw,15,1,0.06666666666666667,1.0,0.0,14,0,,0.8121994572355606,one_area
ffIsvFDbmq6v2dYQlWvn4g,6,1,0.16666666666666666,1.0,0.0,5,0,,3.652274282242805,one_area
fnREmrNDKsyGEn6CXA4otA,13,1,0.07692307692307693,1.0,0.0,12,0,,1.7666390531518101,one_area
fpP-_BD04WApsYy4c2a96Q,5,1,0.2,1.0,0.0,4,0,,0.46288739111672594,one_area
fsPSNoVcGuNtIF-5gBclKw,6,1,0.3333333333333333,1.0,0.0,4,0,,0.395713581999815,one_area
ftNChbifmX7pxgytv0e-dQ,7,1,0.2857142857142857,1.0,0.0,5,0,,0.37054450064616484,one_area
fx5abtQ1V5SftfGrKfciQQ,6,1,0.3333333333333333,1.0,0.0,4,0,,1.3162637140489735,one_area
fziqijetygyZ6zqnmIUkIA,5,1,0.4,1.0,0.0,3,0,,0.07169165356897178,one_area
g-EynTcuFjYKASqQAWMicA,8,1,0.5,1.0,0.0,4,0,,0.9079549773854562,one_area
gEjuvV6ffgrlv07q72qYjQ,11,2,0.09090909090909091,0.7,0.3,7,3,761.4989643982839,1.3063240901318078,explorer
gFDG2SRX0rmA1-VY8UE3Ew,5,0,1.0,0.0,0.0,0,0,,,explorer
gHnT7EfxvHOVZKXUpf6F1A,9,1,0.6666666666666666,1.0,0.0,3,0,,1.1757985901373744,one_area
gMYkyX2FaCgto0_RGkngNQ,5,1,0.4,1.0,0.0,3,0,,0.30759098396880297,one_area
gPuyzGnE3xMtugpmdtiH1g,8,1,0.125,1.0,0.0,7,0,,0.8600128456806834,one_area
gRHTOWUaVpesQYdbxFqChA,5,0,1.0,0.0,0.0,0,0,,,explorer
gTsbM38AKzspKE7Wi_4Rtw,6,1,0.3333333333333333,1.0,0.0,4,0,,2.361716759829102,one_area
gUiNt6eHEtQxq5ON5IRncw,7,0,1.0,0.0,0.0,0,0,,,explorer
gWX6Bdh2c2VBjfc0iq830g,5,0,1.0,0.0,0.0,0,0,,,explorer
g_wQNtclPAK5DExUw72wbg,7,1,0.42857142857142855,1.0,0.0,4,0,,1.8016661490909252,one_area
gch9Ub_QnddF2S-OBXA8oA,6,1,0.3333333333333333,1.0,0.0,4,0,,2.253426469497723,one_area
gcpe2II61pYhqqqU6Q1-Jw,6,0,1.0,0.0,0.0,0,0,,,explorer
gfHDMulGnn7Yea9Xa0Jz3w,20,1,0.2,1.0,0.0,16,0,,0.5464799087532006,one_area
gjPQ1d1l0RSBBSe3cJAk3g,6,1,0.5,1.0,0.0,3,0,,0.9339779751283573,one_area
gkg9VqsxPCgpfYXO1dl8CA,21,2,0.14285714285714285,0.7777777777777778,0.2222222222222222,14,4,17.6324724378303,0.7924994199664894,explorer
gmn8xtLg1UoQPoPp4lJWYg,5,1,0.0,1.0,0.0,5,0,,2.66763171520733,one_area
gnj_AZWXW9hODG8VUvqG_A,9,2,0.0,0.6666666666666666,0.3333333333333333,6,3,2908.4590697620365,0.9192926221536142,explorer
guCT9OAeRjWo1Lx4jnvVIQ,5,1,0.2,1.0,0.0,4,0,,0.49392777853764175,one_area
gxt-CF0v4ByVo2-X7KlkEw,12,1,0.5833333333333334,1.0,0.0,5,0,,0.38252734688005674,one_area
h12vpUDEtHIBYBnpZkx0pw,16,2,0.3125,0.5454545454545454,0.45454545454545453,6,5,25.537375428497786,1.3633295447228924,two_area
h1ZPAX2ztQkqzge9FuzR3g,8,1,0.0,1.0,0.0,8,0,,0.8330413708829827,one_area
h2ROjeSjZZqQzz5ZzM0o9A,5,1,0.0,1.0,0.0,5,0,,1.5848354283030346,one_area
h2gcZCpwQcG9jrb7Fi9wlg,34,1,0.058823529411764705,1.0,0.0,32,0,,3.610218622206424,one_area
hEYpVPH1YhTypMAdj9NnFA,5,0,1.0,0.0,0.0,0,0,,,explorer
hI-B0cYL6uoZEQU3A0TupQ,13,1,0.38461538461538464,1.0,0.0,8,0,,0.34817756378531217,one_area
hMlzK6y_0mvV-4RI-ck43w,5,1,0.2,1.0,0.0,4,0,,0.16614484555448922,one_area
hMqY99pR5D0s51nSuuSBww,14,1,0.7142857142857143,1.0,0.0,4,0,,2.37043638767192,one_area
hNm-uC0HMCAES6U_de-bzw,11,3,0.09090909090909091,0.4,0.3,4,3,7.763862960377035,0.9616793831598772,explorer
hR662pdd6p3Zh0NLQbl9pw,8,2,0.25,0.5,0.5,3,3,1764.2139581304534,1.6099453875621255,explorer
hTZu4j_SZsiABuU29sQXww,5,1,0.0,1.0,0.0,5,0,,0.62760828914672,one_area
hZpBOspgZVcenuPgQk-X3Q,10,1,0.2,1.0,0.0,8,0,,2.361340873596938,one_area
hdjkgTssdEP67KLKioOvRw,5,1,0.4,1.0,0.0,3,0,,0.25268096396042294,one_area
hdzTAN8DGJKRddkZ8279JQ,23,2,0.30434782608695654,0.8125,0.1875,13,3,995.6823140002606,5.31097805535803,explorer
hhzPbzqRm3sKS9BRC5brnw,5,1,0.4,1.0,0.0,3,0,,0.8780260527479711,one_area
hjqY1QiepOXMco82OqCtdQ,41,4,0.14634146341463414,0.37142857142857144,0.22857142857142856,13,8,29.661298059016712,2.0767384015603234,explorer
hk8Dm8f6aYu1Sl92R4ltOQ,6,1,0.3333333333333333,1.0,0.0,4,0,,2.490122069177288,one_area
hpTqDXhI6kADYIZsFjKyJw,6,1,0.3333333333333333,1.0,0.0,4,0,,1.0642586397237213,one_area
htWfqjFTrCCddpJ_QGQtQQ,11,1,0.2727272727272727,1.0,0.0,8,0,,0.7995849448951649,one_area
htsnJpyf0SVeDb2glUIrfQ,45,2,0.13333333333333333,0.8717948717948718,0.1282051282051282,34,5,15.076014481854267,0.8812467739585912,explorer
hx9CFj-rrWBy0eLheQvgwA,7,1,0.5714285714285714,1.0,0.0,3,0,,0.7581118860053309,one_area
hzvIwkKaNkMG2766T8YIfA,6,2,0.0,0.5,0.5,3,3,7.876425034328539,1.4982899327129822,explorer
i7R5GPfNeFodZqFwixnhog,7,1,0.0,1.0,0.0,7,0,,1.1367011266042122,one_area
iCnDT4Pntlh1Oxg5m00FCQ,5,1,0.2,1.0,0.0,4,0,,0.979093767227786,one_area
iFJmp5hLuq39R9IiI6J1yQ,6,1,0.16666666666666666,1.0,0.0,5,0,,2.627254150226397,one_area
iK3N8s4qhg14cCw2dmdBlQ,117,6,0.11965811965811966,0.7378640776699029,0.0970873786407767,76,10,24.914066959663995,7.4523031867694955,explorer
iPmtBlrhxOdNufcjqFiczg,5,1,0.0,1.0,0.0,5,0,,2.7094063260595678,one_area
iRun7Wy0frkfQPTe6ZUnMA,12,1,0.08333333333333333,1.0,0.0,11,0,,0.688084246534243,one_area
iWATdPcMb-fv94UBLXSFsA,6,1,0.0,1.0,0.0,6,0,,1.4291609723066254,one_area
ibh8iLrJioL90o_iHXedDQ,5,1,0.4,1.0,0.0,3,0,,0.9685012564757571,one_area
idgPhN-N3gkZBC9Ocnp_sw,6,1,0.5,1.0,0.0,3,0,,0.9458915887297095,one_area
ig78V5Hmr6q-uR4hXMtqvw,9,0,1.0,0.0,0.0,0,0,,,explorer
ij3FhJBdPulyz7WgeeFr7Q,9,1,0.2222222222222222,1.0,0.0,7,0,,3.88970857749239,one_area
ikmXgusUvPYOqlHt5LuH6w,52,3,0.038461538461538464,0.54,0.4,27,20,26.106394446935994,3.3581821973863764,explorer
iu3LcHQrA0EkInB2N0UWCA,5,1,0.4,1.0,0.0,3,0,,1.526787257971724,one_area
iy48sXsYF2wdO7u98rS3ww,64,4,0.140625,0.4727272727272727,0.23636363636363636,26,13,12.30439926100708,4.953899244065668,explorer
iz6amC-ytaz6Dt4RIYtcnw,47,2,0.06382978723404255,0.7727272727272727,0.22727272727272727,34,10,8.992775244548744,3.7532258284590094,two_area
j-zK7Oo_sNljumor7Y7yiw,9,1,0.0,1.0,0.0,9,0,,4.439283020600019,one_area
j3grLltXv1efw8j1FZ5W0Q,5,1,0.4,1.0,0.0,3,0,,0.3851057235900622,one_area
j7OqaWk_Ki_ZcBT99xhM-A,6,0,1.0,0.0,0.0,0,0,,,explorer
jF2NWMxcrPsZCiZ0z8jJSg,19,2,0.15789473684210525,0.75,0.25,12,4,34.692043512987134,1.2874494980280455,explorer
jJroLKOjVKWxfVp7awd6sQ,9,1,0.0,1.0,0.0,9,0,,1.1757557348570056,one_area
jPUnXRb4Fjc2icuHFA_zqw,5,1,0.4,1.0,0.0,3,0,,1.0504934438759734,one_area
jSU8wBJ4R6gUle3qbN75yA,6,1,0.0,1.0,0.0,6,0,,2.5569241033680528,one_area
jSf_SBIKiLRS8WePH1_mfA,7,1,0.2857142857142857,1.0,0.0,5,0,,2.0144843250012596,one_area
j_dm105rRviZ-xi7xCI5Jg,19,3,0.10526315789473684,0.5882352941176471,0.23529411764705882,10,4,11.98396631313301,3.5037757537603866,explorer
jjm96iKMzOXHnIhGxvxfCw,6,1,0.5,1.0,0.0,3,0,,1.616035522438058,one_area
jkTC2tcJXL_W341a5_8I_A,17,2,0.11764705882352941,0.7333333333333333,0.26666666666666666,11,4,9.783469654031839,0.646069967696228,explorer
ju3fAGMdNwhwEBC6yXRlOA,5,1,0.4,1.0,0.0,3,0,,2.9843281836370488,one_area
jwuhvdOUPVnVe-QAS5Ycgg,21,3,0.38095238095238093,0.46153846153846156,0.3076923076923077,6,4,754.9822103460924,3.4503531190820107,explorer
jxN3P8JnAF8k8UBl6knPMw,10,1,0.3,1.0,0.0,7,0,,3.153103189227788,one_area
k0p0RWMjvv8Ps1SUSuYL1A,16,1,0.0,1.0,0.0,16,0,,1.5894651197864453,one_area
k2nqc9tAtBnv9Gn6Ow9pyw,5,0,1.0,0.0,0.0,0,0,,,explorer
k9GaWoNc6PPfiBHutgQVJA,5,0,1.0,0.0,0.0,0,0,,,explorer
kDyNXZa_Ph0IdGHQCT1LeA,9,1,0.0,1.0,0.0,9,0,,0.35439877058464153,one_area
kI4AqkGkZhCI77oShkBXtg,8,1,0.625,1.0,0.0,3,0,,0.5694834461638857,one_area
kKncnVGJRsJ8j9UnbqmdsA,59,1,0.1694915254237288,1.0,0.0,49,0,,1.295075610907707,one_area
kMuYiGpfaZQ1QktYqbvChw,5,1,0.2,1.0,0.0,4,0,,1.255940302568035,one_area
kOG9KvVJ3A-FvNx5WILuwA,19,2,0.21052631578947367,0.6,0.4,9,6,17.02774469604392,2.312387546229414,two_area
kQPM5MJIL4uZWXbyFnHZ-A,6,1,0.3333333333333333,1.0,0.0,4,0,,2.948305012772475,one_area
kSR4n_tOHVMLsMosSIqYkw,5,0,1.0,0.0,0.0,0,0,,,explorer
k_muz40jJaiY1PVga6NDXA,185,6,0.08648648648648649,0.5798816568047337,0.3254437869822485,98,55,18.576002691920387,1.6516531535674643,explorer
ka4y4r5syDvy0TfnVnGwdA,18,2,0.3888888888888889,0.7272727272727273,0.2727272727272727,8,3,19.217537000375778,0.8275736570386807,explorer
kjfF-u8c55wI8f9Oouac8Q,7,1,0.0,1.0,0.0,7,0,,0.28981525245580014,one_area
ktsnm5_k0Kb3C8ALMvhHdQ,8,1,0.125,1.0,0.0,7,0,,0.715377889353784,one_area
kzkAXy9mJS6gMljzC4xGXw,48,3,0.041666666666666664,0.5217391304347826,0.30434782608695654,24,14,1066.5222019625257,0.3683741163093819,explorer
l8YT0FqbvwEzrCH4HrrDKQ,12,2,0.16666666666666666,0.7,0.3,7,3,12.51378473842837,1.4682027234271382,explorer
lHJIhD0vQ8xjyHUb-IxByQ,22,1,0.0,1.0,0.0,22,0,,0.43500030703743364,one_area
lIgrsHJACOeILxgcH_1CKw,9,1,0.2222222222222222,1.0,0.0,7,0,,0.40021780562763176,one_area
lM1F_4TP8sgIaFVSO14cTA,26,1,0.23076923076923078,1.0,0.0,20,0,,1.8917660858865721,one_area
lXQDplfo4ncsCiv9CG54wQ,6,1,0.0,1.0,0.0,6,0,,1.8458224456629022,one_area
lZK0EiCyaCYI1FKjoRANoQ,6,1,0.16666666666666666,1.0,0.0,5,0,,1.6932450555950556,one_area
lfrWaxgLJhiF-oC7tO981A,21,1,0.0,1.0,0.0,21,0,,1.4749713232620767,one_area
lgFj0_TThO-a1j_5X7uWMg,8,1,0.625,1.0,0.0,3,0,,1.4489887611837238,one_area
ln8B-7rV9JFVOvrsCnUqjA,5,1,0.4,1.0,0.0,3,0,,0.5132788726323662,one_area
lo3O4Gd7ADVhN0xlhuQ7tA,5,1,0.4,1.0,0.0,3,0,,2.731885021729199,one_area
loisywO3K7nC0hOx4HYgOQ,7,1,0.14285714285714285,1.0,0.0,6,0,,1.0943821467152879,one_area
lpPBPfO7MSWXxCMyLPb6kw,6,1,0.3333333333333333,1.0,0.0,4,0,,1.5606495978109018,one_area
lpjYic_UWNbDNmyBRXcX-g,19,1,0.3157894736842105,1.0,0.0,13,0,,0.3673485930378557,one_area
lqLWjv3R2U2wp9Qa5t6nNA,6,1,0.16666666666666666,1.0,0.0,5,0,,1.066747194447092,one_area
lshUkvoHpnQudQklC0q48A,16,2,0.0,0.8125,0.1875,13,3,956.4288283321347,0.5499970554370969,explorer
luneE7MbL8ssjSdfGRp9Eg,5,1,0.0,1.0,0.0,5,0,,0.9689918088953978,one_area
lw_fLBSUSNX7QwryO7euCw,20,3,0.35,0.46153846153846156,0.3076923076923077,6,4,15.536021397013288,3.229412848740249,explorer
lx0UBvzgmIu45g9g3G70BA,6,1,0.16666666666666666,1.0,0.0,5,0,,1.1251753019934416,one_area
m22KZqgt2OwitXpC3kPVzA,34,3,0.23529411764705882,0.5769230769230769,0.3076923076923077,15,8,18.67813933084947,2.712181821557827,explorer
m6kKzcA0mcCpWKQ230zHDA,5,0,1.0,0.0,0.0,0,0,,,explorer
m8ALOcSqmMRPMzBnLOTDUg,12,1,0.25,1.0,0.0,9,0,,1.8020183629926851,one_area
mGzqdHE2pJqpYdZhS5QweA,11,2,0.45454545454545453,0.5,0.5,3,3,10.524437011132552,0.0,explorer
mJLpf9yNzY2R8m7hVXBzDg,65,2,0.07692307692307693,0.85,0.15,51,9,11.274218094121114,6.250223938396054,explorer
mOUb4M5-UYabzNUtl7CrBg,7,1,0.2857142857142857,1.0,0.0,5,0,,0.21371691246305016,one_area
mOzvWfmM0XgCsI2pJPEFaw,6,1,0.3333333333333333,1.0,0.0,4,0,,1.9190008222884214,one_area
mPVO9w558aXeoTjD9INNuQ,9,0,1.0,0.0,0.0,0,0,,,explorer
mQAFzRcOv8tsruXOBkGYtg,29,1,0.0,1.0,0.0,29,0,,1.2960215029771152,one_area
mQgIRFjUWpMpnPVG6Rf_nA,5,1,0.0,1.0,0.0,5,0,,2.031862778700626,one_area
mXiw0HwmtY7eL8hlnVs6aA,10,1,0.3,1.0,0.0,7,0,,1.4026163411737957,one_area
mcWqvxPLSXGd8NP2RqtuAQ,7,1,0.5714285714285714,1.0,0.0,3,0,,1.0875954726574364,one_area
mf87yjv9RJWPiwMWI39YEg,11,1,0.0,1.0,0.0,11,0,,2.207467695208377,one_area
mnceWVTuBAA_JbrjOEa70A,11,1,0.45454545454545453,1.0,0.0,6,0,,1.2352862536733522,one_area
myWcP4GNisRJImnctIHT6Q,5,1,0.4,1.0,0.0,3,0,,1.264308135395085,one_area
n0srlwBnVO7Hs_bZ1jlFzA,20,2,0.15,0.7058823529411765,0.29411764705882354,12,5,19.857371032833257,1.3620861018127173,two_area
n5ZcMvJQb07XMjj9pCTYLA,17,2,0.35294117647058826,0.6363636363636364,0.36363636363636365,7,4,8.350581380910166,2.6088418548074412,explorer
nFO1J9FJYFmI6zlKe9nxiQ,17,2,0.17647058823529413,0.5,0.5,7,7,1751.2387960319325,1.0349284957860028,explorer
nGLWk4b4DjvET3LDGjJ7eg,5,1,0.4,1.0,0.0,3,0,,0.8393803491988681,one_area
nGkKPb7xdLsUd1vCk2nqYw,7,1,0.0,1.0,0.0,7,0,,1.7920166657152556,one_area
nGw5tCOzLDgKbuZbtckVtw,5,1,0.2,1.0,0.0,4,0,,2.9086601615497125,one_area
nMyF71OVIEftHtVWrXwsxw,6,1,0.0,1.0,0.0,6,0,,1.6872551997941105,one_area
nT8eqcUUpgfzASqe8ITFQw,35,1,0.08571428571428572,1.0,0.0,32,0,,4.555262585515221,one_area
nU0qJPZ6m8PazfHRQLJxAQ,6,1,0.0,1.0,0.0,6,0,,0.6274799321971715,one_area
nYIH8IHzWp3j33L3qsAz5Q,15,1,0.13333333333333333,1.0,0.0,13,0,,0.23040374186060408,one_area
n_xtoc4yZdM7kR8QdKv8Ow,5,1,0.0,1.0,0.0,5,0,,1.534045324946173,one_area
nb_rhj6Wv_1n0P3P9jVRNw,35,2,0.08571428571428572,0.90625,0.09375,29,3,1518.5404745904914,0.947330832996442,explorer
ncvfEtqeRJrs-CsyLknWmQ,12,1,0.25,1.0,0.0,9,0,,3.060023245074048,one_area
ndBvEE4zdrkbw5w0rd0lKQ,8,2,0.125,0.5714285714285714,0.42857142857142855,4,3,756.5407384166331,1.7238665520373773,explorer
ndUKNiP92lOCG3x0yVeh3Q,26,2,0.11538461538461539,0.5217391304347826,0.4782608695652174,12,11,10.356983140071387,3.5496553059482236,two_area
nkxgSAyoFvjWvtV4JDR6kw,5,1,0.2,1.0,0.0,4,0,,1.425297822127791,one_area
nm6rVuEUUjaxjC5K0bvlWg,36,2,0.1388888888888889,0.7741935483870968,0.22580645161290322,24,7,9.758018947805702,0.7417984303967979,two_area
npzsQuq2u8VgBIpA_CDu5Q,11,2,0.2727272727272727,0.625,0.375,5,3,14.082677630165069,1.5934335739251246,explorer
ntG7xr8zNDX-7Ux5zIqLkA,7,1,0.5714285714285714,1.0,0.0,3,0,,1.1591878242825833,one_area
nvExmyNyEOZRW5Am6xhmVQ,5,1,0.4,1.0,0.0,3,0,,0.9773700884582912,one_area
nzonwigSpOOJfqLvp3mqHA,5,1,0.0,1.0,0.0,5,0,,1.236208041171943,one_area
o3RdErZ9JI6Am3gGi0Kv0g,15,1,0.06666666666666667,1.0,0.0,14,0,,1.3657368017998879,one_area
o4iHwVDRfhMMlHF6IlzrJQ,49,1,0.04081632653061224,1.0,0.0,47,0,,2.4308975874867182,one_area
o8JbrCaUpbL7M83qeHbSQg,16,1,0.125,1.0,0.0,14,0,,3.52645278200935,one_area
o99n86mgCJ_kbhMbE45CyQ,5,1,0.0,1.0,0.0,5,0,,0.3667887536658294,one_area
oBlfGG-V8TuXVHCkcvvGzg,8,1,0.375,1.0,0.0,5,0,,0.12530035000651826,one_area
oDcCLLZ96VRmNPubnUVEDg,5,1,0.0,1.0,0.0,5,0,,0.7922149214615399,one_area
oEj9vDdKeMx1MUuFymfPaw,9,3,0.0,0.3333333333333333,0.3333333333333333,3,3,1507.5306663457748,0.5975440959654208,explorer
